orderid,ctime,userid,shopid,rating_star,satisfaction_label
128049308262313.0,2022-09-12 11:30:50,255705684,423318317,5,Very Satisfied
137851106284897.0,2023-07-15 07:04:47,310428620,423318317,5,Very Satisfied
125032410156301.0,2024-01-25 20:37:12,63342244,423318317,5,Very Satisfied
121496527153799.0,2023-12-14 12:13:31,164556571,423318317,5,Very Satisfied
122131952155690.0,2024-01-30 19:23:08,42338542,423318317,5,Very Satisfied
143479436225836.0,2023-10-26 21:41:09,325106898,423318317,5,Very Satisfied
92128850464181.0,2024-04-07 12:48:35,150754031,423318317,5,Very Satisfied
157470918238819.0,2024-01-16 12:58:35,402989610,423318317,5,Very Satisfied
115526683255273.0,2023-11-07 18:00:45,142236095,423318317,5,Very Satisfied
126800452192064.0,2024-03-12 16:47:46,198151077,423318317,5,Very Satisfied
118557766219698.0,2022-11-24 12:20:50,81875740,423318317,5,Very Satisfied
132618108263055.0,2024-01-19 05:27:49,28047297,423318317,5,Very Satisfied
103544450319857.0,2024-02-23 18:38:42,215838147,423318317,5,Very Satisfied
108643833310538.0,2024-02-17 12:29:12,76953025,423318317,5,Satisfied
156010530228270.0,2023-09-21 17:14:09,230669637,423318317,5,Satisfied
108229270231287.0,2023-09-30 17:23:43,63495302,423318317,5,Satisfied
115539326218563.0,2023-11-05 19:45:27,84176847,423318317,4,Satisfied
107413646358199.0,2023-11-28 21:54:08,100428275,423318317,5,Satisfied
129011432264613.0,2023-10-14 21:48:46,258823353,423318317,5,Neutral
114077187248661.0,2023-01-13 13:09:23,174297377,423318317,4,Very Satisfied
119281761182598.0,2023-09-28 10:57:37,329556210,423318317,5,Dissatisfied
101390132598369.0,2022-12-17 10:40:09,103209768,423318317,5,Very Satisfied
154435964258533.0,2023-09-06 13:08:31,35000835,423318317,5,Very Satisfied
118301210226770.0,2023-09-13 16:31:11,213909862,423318317,5,Very Satisfied
115196171207893.0,2023-07-13 16:16:41,116218750,423318317,5,Very Satisfied
155147154219395.0,2023-06-06 16:25:12,111349591,423318317,4,Very Satisfied
149244508246147.0,2022-08-26 12:48:19,290884175,423318317,5,Very Satisfied
97558948023917.0,2023-06-15 18:56:02,102850541,423318317,5,Very Satisfied
100832956368346.0,2023-07-18 12:36:07,28659222,423318317,5,Very Satisfied
108015163398969.0,2022-12-30 11:44:40,142402679,423318317,5,Satisfied
139560855247610.0,2022-10-23 06:42:56,172526013,423318317,5,Very Satisfied
116126906245989.0,2022-12-14 20:58:41,272379791,423318317,5,Very Satisfied
133698835226189.0,2024-03-07 23:37:19,209047150,423318317,5,Very Satisfied
109820004134760.0,2024-03-12 06:07:06,177651236,423318317,5,Very Satisfied
149058668224652.0,2023-11-21 12:36:57,40771157,423318317,5,Very Satisfied
104057418597708.0,2023-08-07 22:41:01,384255415,423318317,5,Very Satisfied
94694277597253.0,2023-02-12 14:32:22,21963654,423318317,5,Very Satisfied
99564606597311.0,2024-04-07 14:46:25,133948669,423318317,5,Very Satisfied
131717272226526.0,2022-10-10 01:21:17,290694162,423318317,5,Satisfied
97991113589064.0,2022-12-22 08:17:11,163938142,423318317,5,Neutral
99722554516434.0,2023-11-17 12:52:25,173214671,423318317,5,Very Satisfied
119334166172281.0,2023-10-09 14:58:51,123972248,423318317,5,Very Satisfied
100411351215965.0,2024-01-23 04:37:11,165051329,423318317,5,Very Satisfied
149401943239630.0,2023-10-30 20:42:54,1026995939,423318317,5,Very Satisfied
140996563281663.0,2023-09-28 20:21:19,399541104,423318317,5,Very Satisfied
112601159105336.0,2023-08-19 10:30:00,291403049,423318317,5,Very Satisfied
111312544168742.0,2023-09-15 16:09:09,219739631,423318317,5,Very Satisfied
99461093223204.0,2023-04-13 19:00:39,61144010,423318317,5,Very Satisfied
125128363123590.0,2023-01-02 21:06:06,244056513,423318317,5,Very Satisfied
115058724262557.0,2023-09-05 11:14:57,124670417,423318317,5,Very Satisfied
99177806576775.0,2023-10-03 20:03:03,45026030,423318317,5,Satisfied
122431927217520.0,2024-01-09 12:36:01,55912756,423318317,5,Satisfied
110637973166421.0,2022-09-29 15:26:18,101403074,423318317,5,Very Satisfied
125050421240060.0,2022-08-07 19:36:51,352430735,423318317,5,Very Satisfied
129962969256913.0,2023-10-04 20:33:50,292919172,423318317,5,Very Satisfied
105223134201748.0,2023-11-03 21:31:31,455613987,423318317,5,Very Satisfied
96943372586788.0,2022-11-30 19:43:05,64962249,423318317,5,Very Satisfied
103673900503788.0,2024-04-04 05:54:20,100571177,423318317,5,Very Satisfied
99105175530229.0,2024-02-28 20:47:38,111685189,423318317,5,Very Satisfied
154794528266644.0,2023-10-03 14:29:10,190225403,423318317,5,Very Satisfied
113099069184318.0,2023-06-15 15:52:25,291403049,423318317,5,Very Satisfied
147413273270931.0,2022-03-04 11:17:59,16790902,423318317,5,Very Satisfied
115891724265415.0,2023-08-26 16:41:46,176968195,423318317,5,Very Satisfied
102786880603608.0,2023-08-11 17:25:55,63127834,423318317,5,Very Satisfied
115805128299352.0,2023-08-24 20:43:31,89744399,423318317,5,Very Dissatisfied
96829636217467.0,2023-10-30 12:25:20,88222492,423318317,5,Very Satisfied
99789780222264.0,2024-01-09 21:15:54,62270867,423318317,5,Very Satisfied
104560575276376.0,2022-09-04 18:50:52,649486676,423318317,5,Very Satisfied
141902926201905.0,2023-10-08 02:34:40,87082166,423318317,5,Very Satisfied
122186796205337.0,2023-10-25 12:43:00,135014607,423318317,5,Very Satisfied
95841912564695.0,2023-11-26 20:01:03,251992490,423318317,5,Very Satisfied
115629152219668.0,2024-04-01 20:26:21,194977122,423318317,5,Very Satisfied
118397351238981.0,2022-09-27 19:43:58,179231,423318317,5,Very Satisfied
143494426292883.0,2022-06-09 16:44:13,260054718,423318317,5,Very Satisfied
116595355266575.0,2023-08-08 14:35:50,113321133,423318317,5,Very Satisfied
122786613189096.0,2023-08-08 13:37:17,4391583,423318317,5,Very Satisfied
154615893240706.0,2024-01-08 22:20:43,21050338,423318317,5,Very Satisfied
154092538231428.0,2023-09-25 12:38:56,75301210,423318317,3,Very Satisfied
103481793660367.0,2023-09-17 12:26:36,265510018,423318317,5,Very Satisfied
136473913251031.0,2021-12-06 09:48:26,70336236,423318317,5,Very Satisfied
160049872206199.0,2024-01-16 11:29:38,96382059,423318317,5,Very Satisfied
160320758266246.0,2024-02-20 20:33:49,274764287,423318317,5,Very Satisfied
104938095535904.0,2023-04-03 14:48:20,135037289,423318317,5,Very Satisfied
109911321137791.0,2023-10-16 23:37:56,96475479,423318317,5,Very Satisfied
147771699262145.0,2024-03-25 16:27:20,53227653,423318317,5,Very Satisfied
162022452235415.0,2024-02-22 14:26:35,950808245,423318317,5,Very Satisfied
150118524238924.0,2021-12-21 09:49:44,111599543,423318317,5,Very Satisfied
131515496250304.0,2022-03-10 16:32:07,335223754,423318317,5,Very Satisfied
105725139257978.0,2023-11-15 15:32:23,277726306,423318317,5,Very Satisfied
159934346213873.0,2021-09-27 17:40:31,95431957,423318317,5,Very Satisfied
160119634269781.0,2023-09-04 19:56:09,216251873,423318317,5,Very Satisfied
137840010201688.0,2023-11-18 07:36:28,337392122,423318317,5,Very Satisfied
146211263267165.0,2023-08-06 11:30:16,25006267,423318317,5,Very Satisfied
123403264204707.0,2024-01-09 18:40:06,83117200,423318317,5,Very Satisfied
99647923296359.0,2022-07-15 20:09:54,47227114,423318317,1,Very Satisfied
95566968298137.0,2023-11-12 00:39:50,12697087,423318317,5,Very Satisfied
98079633662744.0,2023-10-03 22:17:06,19380444,423318317,5,Very Satisfied
133373171223249.0,2023-05-13 12:06:15,319657001,423318317,5,Very Satisfied
153824501303579.0,2023-01-09 12:31:34,82906482,423318317,5,Very Satisfied
154930929245589.0,2024-01-10 12:06:57,12200214,423318317,5,Satisfied
121759194291955.0,2023-10-13 10:11:10,6852334,423318317,5,Very Satisfied
125601278258813.0,2023-09-26 18:07:15,124185594,423318317,5,Very Satisfied
134841898280735.0,2024-03-20 21:51:07,258608681,423318317,5,Very Satisfied
121833233248883.0,2024-01-23 22:06:22,305712977,423318317,5,Very Satisfied
108148865376511.0,2023-09-03 20:18:33,88666335,423318317,5,Very Satisfied
110374844155365.0,2022-12-23 17:19:05,25593441,423318317,4,Very Satisfied
124185213229072.0,2023-07-31 21:51:56,255605735,423318317,5,Very Satisfied
97510959086680.0,2023-12-13 10:11:22,12256602,423318317,5,Very Satisfied
135131159220628.0,2024-04-01 17:31:01,768504,423318317,5,Very Satisfied
91783845583346.0,2024-04-05 23:05:12,317575376,423318317,5,Very Satisfied
126373472148202.0,2024-02-22 13:39:30,313251504,423318317,5,Satisfied
126022620107925.0,2023-09-19 15:23:00,75741270,423318317,5,Very Satisfied
112163237190349.0,2023-04-12 14:05:44,52220062,423318317,5,Very Satisfied
108691170362754.0,2022-08-31 13:00:54,438862927,423318317,5,Very Satisfied
159532500234721.0,2023-08-08 18:38:54,84897743,423318317,5,Very Satisfied
113811950239629.0,2023-08-24 09:39:08,288715940,423318317,5,Very Satisfied
135055165270938.0,2023-10-05 09:04:09,169673544,423318317,5,Very Satisfied
117191651293365.0,2023-10-12 13:40:33,87528795,423318317,5,Very Satisfied
138469144284711.0,2023-01-08 01:41:56,95035354,423318317,5,Satisfied
92027174000928.0,2022-10-24 10:02:36,30608377,423318317,5,Very Satisfied
117371493264823.0,2024-01-08 13:44:32,13298869,423318317,5,Very Satisfied
107102928518315.0,2023-11-06 15:54:27,91067964,423318317,5,Very Satisfied
118487650272822.0,2023-09-23 13:14:17,5149757,423318317,5,Very Satisfied
135744056250058.0,2023-08-16 11:11:59,47060911,423318317,5,Very Satisfied
93010765314130.0,2023-12-11 14:08:41,84854865,423318317,5,Very Satisfied
119510342125213.0,2021-09-25 09:51:40,774355693,423318317,5,Very Satisfied
134323049225052.0,2023-01-12 21:14:46,232079973,423318317,5,Very Satisfied
112620415152479.0,2022-10-16 12:21:43,99140269,423318317,5,Very Satisfied
116829394200672.0,2023-08-12 22:20:37,166747697,423318317,5,Very Satisfied
115470212237064.0,2024-01-31 13:46:13,40725663,423318317,5,Very Satisfied
144602550244158.0,2023-09-05 12:41:25,86174910,423318317,5,Very Satisfied
113676218246657.0,2024-04-04 15:52:33,123223282,423318317,5,Very Satisfied
113875803274192.0,2024-02-17 14:58:18,81780870,423318317,3,Very Satisfied
96914897010977.0,2023-07-19 13:10:35,54551499,423318317,5,Very Satisfied
111081808108511.0,2023-09-07 13:35:18,65252932,423318317,5,Very Satisfied
92035108085591.0,2024-03-30 11:14:52,32386261,423318317,5,Very Satisfied
127201090266622.0,2022-03-01 13:02:31,151861735,423318317,5,Very Satisfied
132491257251374.0,2023-11-01 15:42:15,73528536,423318317,5,Very Satisfied
97217924511386.0,2024-01-08 17:42:33,307426163,423318317,5,Very Satisfied
108032150329310.0,2021-10-24 09:25:44,46140177,423318317,5,Very Satisfied
104955311556150.0,2023-05-14 19:14:41,72793643,423318317,5,Very Satisfied
157899107292197.0,2024-01-08 22:04:19,46696590,423318317,5,Very Satisfied
111653899118506.0,2024-03-06 13:24:28,58056543,423318317,5,Very Satisfied
115615083210606.0,2024-02-23 11:17:25,100957172,423318317,5,Very Satisfied
97064096530351.0,2023-12-28 11:29:13,519636986,423318317,5,Very Satisfied
153756821285629.0,2024-01-18 12:01:00,156785534,423318317,5,Very Satisfied
115711624206144.0,2024-03-29 10:40:42,19004272,423318317,5,Very Satisfied
145219766274286.0,2023-12-28 23:53:50,277784408,423318317,5,Very Satisfied
108658959319376.0,2023-12-10 17:30:18,14807318,423318317,5,Very Satisfied
118328713294626.0,2023-11-13 18:18:14,87371301,423318317,5,Satisfied
123315619263613.0,2023-12-07 14:38:11,83865216,423318317,5,Very Satisfied
93965094122122.0,2024-01-17 10:51:14,10835010,423318317,5,Very Satisfied
116532524202525.0,2024-01-13 21:14:15,43075482,423318317,5,Very Satisfied
92987499192559.0,2024-04-06 12:18:29,91193201,423318317,5,Very Satisfied
130911475240577.0,2024-03-29 12:44:53,84042263,423318317,5,Very Satisfied
92967747514708.0,2023-10-30 17:52:45,133087537,423318317,5,Very Satisfied
113495799288049.0,2023-09-20 08:57:43,41448898,423318317,5,Very Satisfied
160485051267393.0,2023-12-04 14:10:24,5273243,423318317,5,Very Satisfied
111133665113256.0,2023-09-11 19:17:54,126191884,423318317,5,Very Satisfied
108922092638136.0,2023-09-24 22:22:46,79156169,423318317,5,Very Satisfied
104710990236722.0,2023-11-23 12:59:02,24244229,423318317,5,Very Satisfied
139202025247518.0,2023-11-23 14:36:57,5273243,423318317,5,Very Satisfied
137598539241447.0,2023-09-28 20:48:46,40190336,423318317,4,Very Satisfied
109142872505767.0,2023-04-17 06:39:04,374943970,423318317,5,Very Satisfied
126242425243510.0,2023-02-06 16:09:19,23602908,423318317,5,Very Satisfied
109208161284888.0,2023-05-29 20:50:57,305744826,423318317,5,Very Satisfied
92939713580704.0,2022-12-21 04:18:32,253678215,423318317,5,Very Satisfied
92576873055999.0,2022-12-15 20:13:52,108126466,423318317,5,Very Satisfied
99582796695691.0,2023-09-21 09:41:22,466656552,423318317,5,Very Satisfied
92579760550315.0,2023-09-22 18:16:38,86191127,423318317,5,Very Satisfied
106646436578813.0,2022-06-12 18:51:18,244044945,423318317,5,Very Satisfied
110822629144635.0,2023-02-21 19:43:31,237785836,423318317,5,Very Satisfied
119032718255500.0,2023-06-22 00:01:57,43628836,423318317,5,Satisfied
96389025209550.0,2022-09-29 10:11:59,409571599,423318317,5,Very Satisfied
96727148114864.0,2023-01-05 07:16:10,186480015,423318317,5,Very Satisfied
104254027609882.0,2022-10-01 10:23:41,457020304,423318317,5,Very Satisfied
129036187271645.0,2023-06-12 21:50:01,204474933,423318317,5,Very Satisfied
112875566173193.0,2023-06-13 17:01:12,305712977,423318317,5,Very Satisfied
108726919686042.0,2023-08-07 16:49:43,468502272,423318317,5,Very Satisfied
110464631137829.0,2023-07-11 12:25:05,70336236,423318317,5,Very Satisfied
112976081161025.0,2023-08-24 13:35:10,93566832,423318317,5,Very Satisfied
110536343133629.0,2022-05-30 17:01:36,449204937,423318317,5,Very Satisfied
99810956555065.0,2024-02-21 13:05:50,167013521,423318317,5,Very Satisfied
117951859261891.0,2023-10-28 20:19:44,547652569,423318317,5,Very Satisfied
123050787183497.0,2024-01-18 21:19:43,121613511,423318317,5,Very Satisfied
96893992036235.0,2024-01-07 17:08:18,8691951,423318317,5,Dissatisfied
110080068158316.0,2023-10-16 04:51:30,10414225,423318317,5,Very Satisfied
111318340144806.0,2023-09-25 19:38:32,9147178,423318317,5,Very Satisfied
127735149274063.0,2023-11-21 11:32:36,133721078,423318317,5,Very Satisfied
160494845279608.0,2023-08-19 20:58:00,45193757,423318317,5,Very Satisfied
86230793089870.0,2022-08-13 16:50:22,540885189,423318317,5,Very Satisfied
124448015194227.0,2022-08-29 14:52:18,253566243,423318317,5,Very Satisfied
120709337105698.0,2023-10-16 21:44:19,143671424,423318317,5,Very Satisfied
113984892299047.0,2023-01-12 03:01:03,253773256,423318317,5,Very Satisfied
99027654311501.0,2022-03-01 20:14:48,38841672,423318317,5,Very Satisfied
147665267244789.0,2022-11-19 10:50:32,158024307,423318317,5,Very Satisfied
125125490239883.0,2022-01-08 10:44:30,208743953,423318317,5,Very Satisfied
105893388587827.0,2023-10-27 21:37:41,480106057,423318317,5,Very Satisfied
107249845286773.0,2023-11-03 10:49:03,17004150,423318317,5,Very Satisfied
115479358239259.0,2023-10-13 14:00:59,72184399,423318317,5,Very Satisfied
152414771292465.0,2024-03-02 19:18:40,945540497,423318317,5,Very Satisfied
111770273155678.0,2023-12-06 21:19:55,32072153,423318317,5,Very Satisfied
134885238275586.0,2023-10-21 16:00:36,12200214,423318317,5,Very Satisfied
91977213191410.0,2023-11-17 16:30:42,94168563,423318317,5,Very Satisfied
130705503224229.0,2022-01-21 12:14:22,116264044,423318317,5,Very Satisfied
99284808655551.0,2023-12-01 14:58:32,8293989,423318317,5,Very Satisfied
160547300272264.0,2023-10-27 15:23:29,836358157,423318317,5,Very Satisfied
122226257246214.0,2022-07-09 20:56:19,386084045,423318317,5,Very Satisfied
97517444513167.0,2023-08-26 15:51:43,426598611,423318317,5,Very Satisfied
124685051270166.0,2024-02-05 12:21:54,8802719,423318317,5,Very Satisfied
152510743251671.0,2022-03-07 08:57:11,9063936,423318317,5,Very Satisfied
160238293249038.0,2023-08-28 16:45:54,132901208,423318317,5,Very Satisfied
92030855159924.0,2023-04-21 22:10:55,112049806,423318317,5,Very Satisfied
110532193123115.0,2023-11-24 20:37:58,50471988,423318317,5,Very Satisfied
144220356293071.0,2024-02-08 23:21:18,94581312,423318317,5,Very Satisfied
136963491286347.0,2024-02-09 14:29:41,50927325,423318317,5,Very Satisfied
109239130689380.0,2023-08-14 11:46:21,656008196,423318317,5,Satisfied
92200364132249.0,2024-04-09 21:02:50,458280835,423318317,5,Very Satisfied
108399604634924.0,2023-08-13 14:30:41,19516717,423318317,5,Very Satisfied
94539109340312.0,2022-11-29 10:24:22,170356451,423318317,5,Very Satisfied
121481937151494.0,2023-04-16 14:35:53,47595629,423318317,5,Very Satisfied
108106197395486.0,2023-02-04 00:01:14,84045622,423318317,5,Very Satisfied
115401280287303.0,2023-01-23 07:48:53,142539519,423318317,5,Very Satisfied
127291460270864.0,2023-09-12 13:44:26,42897533,423318317,4,Very Satisfied
124222497245294.0,2021-11-26 23:58:41,12330211,423318317,5,Very Satisfied
118859034262347.0,2023-09-09 19:55:09,90885552,423318317,5,Very Satisfied
106629200289316.0,2022-06-21 11:49:24,218272792,423318317,5,Very Satisfied
93269473489714.0,2023-06-01 21:50:10,103209768,423318317,5,Very Satisfied
122443464272697.0,2022-06-18 13:22:52,9620299,423318317,5,Very Satisfied
102557979519234.0,2023-02-17 19:30:03,163610261,423318317,5,Very Satisfied
117546098289436.0,2022-05-08 18:00:04,208743953,423318317,5,Very Satisfied
138771791205753.0,2023-08-14 15:06:55,12200214,423318317,5,Very Satisfied
99242140594447.0,2023-06-08 13:56:12,227929091,423318317,5,Very Satisfied
138582213290728.0,2022-06-20 16:42:03,83671732,423318317,5,Very Satisfied
122296462152735.0,2024-03-22 12:23:24,201918685,423318317,2,Very Satisfied
128066676292022.0,2024-02-08 15:29:59,61280192,423318317,4,Very Satisfied
157868562260265.0,2023-12-29 14:29:31,12200214,423318317,5,Very Satisfied
163223610283024.0,2024-03-07 13:39:37,469151886,423318317,5,Very Satisfied
126032020226898.0,2023-12-11 21:22:31,782476109,423318317,5,Very Satisfied
101266040678317.0,2024-03-15 20:08:04,16957871,423318317,5,Very Satisfied
154536253264357.0,2024-02-02 11:33:32,66736888,423318317,5,Very Satisfied
115579715290167.0,2023-02-23 11:48:15,496880744,423318317,5,Very Satisfied
91974487020896.0,2022-10-26 11:03:24,171852121,423318317,5,Very Satisfied
116465493239782.0,2023-03-28 20:41:38,40384226,423318317,5,Very Satisfied
118667171263038.0,2021-09-14 19:59:47,37866345,423318317,5,Satisfied
131452249209953.0,2023-08-31 12:31:56,376460058,423318317,5,Satisfied
134053902237705.0,2023-01-02 23:13:47,344710731,423318317,5,Very Satisfied
98608410652530.0,2023-12-03 03:09:48,282927682,423318317,5,Very Satisfied
100968680378941.0,2023-12-03 03:11:16,134666640,423318317,5,Very Satisfied
118335620209540.0,2023-10-29 22:16:11,698055552,423318317,5,Very Satisfied
